Case ID,ABCC9,ANKLE2,ANKRD13D,ANKZF1,AP1G2,ARRDC2,ATAD2,ATG4B,ATIC,BARD1,BCL6,BMS1,BRAP,BTG2,CBX5,CD2AP,CEBPZ,CIRBP,CREBL2,CRK,CYB5A,CYBRD1,DCAF13,DCLRE1C,DDX42,DDX51,DENR,DHCR24,DNAJB6,DNPEP,DPYSL2,DROSHA,EMP2,ENY2,ERC1,ERCC6,ETNK1,FAM122B,FAM20B,FANCL,FOXK2,FRMD4B,GAK,GCN1L1,GGA3,GLUD1,GMDS,GTPBP2,GTPBP4,HIPK3,HIST1H4B,HIST1H4C,IL6ST,KIAA0368,LAMB2,LOC100133091,LPAR6,LRPPRC,MAPK14,MAT2A,MBOAT2,MCM7,MYO10,NAA25,NOP56,PTGES3,RBMS3,RICTOR,SNORA37,SPG7,TXNIP
R01-017,0.7684541131071221,-0.42095284579037673,-0.5356626590118847,-0.4744056822362253,-0.526088123815577,-0.5659268779071914,-0.4822677034483389,-0.5324697088356026,-0.5942943299959804,-0.5802300278103182,-0.09402537076403791,-0.43589767376488814,-0.6400204249662603,-0.04202005125334514,-0.5202899400825655,0.8038320406505336,-0.5069357674357993,0.2091996058278392,-0.5148793444738664,-0.5493870792723965,0.21819762843311133,-0.42724068120076286,-0.6027709891682524,-0.5602688039159514,-0.2960292343037895,-0.6583400013465576,-0.3418968840583881,0.2088353759255231,-0.49709965974333914,-0.5787134061692393,0.2921928532136582,-0.03278607101570293,0.7817775241632253,-0.4178916518222369,0.6001371804039691,-0.4633133970779457,2.5020096587580314,-0.49697019976718987,-0.5670948285972163,0.117172407724101,-0.2721838944032891,2.841785640515122,-0.5167967575732166,-0.3567030077434686,-0.5604560260037832,-0.302392687009113,-0.04950258053843138,-0.5165500511997076,-0.49354137113895136,0.40195897793005025,-0.5415924405922113,-0.27239348495794796,4.629177770486135,0.10990398227724577,-0.58258037961584,-0.3949877076534999,-0.6230542398045148,0.20173510988193818,0.8456866093004339,-0.5402988305858876,-0.06054128035184318,-0.6410812445567561,0.3568964940057075,-0.4247992917147654,-0.5114506346162482,-0.2572482513567491,2.544649657520111,0.3719667437552773,-0.5989408346139511,-0.030171810891828996,3.6978668520941014
R01-018,0.5088403672756064,0.6566010170115684,-0.4945474908458845,-0.4564755100980957,-0.43589803702158353,-0.5443129585057414,-0.4663359897495643,-0.4773260604885121,-0.36763112944373166,0.936635136880586,-0.40418346399042215,0.42963342085438044,-0.45244592508928927,-0.48716120140577085,-0.5309862368503021,4.077031557890207,-0.4073817932632576,-0.5141233899303009,-0.5987483064624967,-0.5060246624365426,-0.3248856531911062,-0.5547387985771899,-0.4223693156225968,-0.47312983698880373,-0.178420668157285,-0.5605902224363583,-0.24927551588197622,-0.4136891690843116,0.22941181087556048,-0.40934659422039027,-0.5133422467865091,0.1795558016240369,-0.4481280918046951,-0.42571349594068936,4.450865088236612,-0.5491673435220578,-0.20519476903310122,-0.43893227781625915,-0.511393359200033,-0.18675903229151897,0.05581017125554831,0.19039622857725658,-0.21870894890372933,-0.41328006957173236,-0.24293916997945314,-0.39001486692569337,3.1354705501663167,-0.4344679317742406,0.18121327762777933,-0.43521582791645785,-0.31755953114024993,0.06701466901533111,-0.5331314754179223,-0.4216676102175186,-0.5159356743025404,-0.23602051736973967,-0.49742548687248067,3.158798550910961,-0.21833922933476274,-0.4188134358289439,0.13415653679426884,-0.06485972412358097,1.561907928704349,-0.455715832251437,-0.42155001912359985,-0.32194103404679164,-0.22005821229141828,0.9526477805015826,0.01248797250085138,0.3036505255090588,-0.43582524868318473
R01-021,0.22642192763421518,-0.09899340002139377,-0.21050949205395816,-0.3924235063865399,-0.18895851970914918,-0.3684104534146374,-0.3031952291564702,-0.3231755304392494,-0.3008229121621702,0.10865034199396378,0.06085429435943968,-0.29212761619625943,-0.37000690778903,-0.35058563439005613,-0.3305687824075164,0.888954807928111,-0.23082626423540456,-0.21181870545874718,-0.38059942803575353,-0.2633901097892028,0.7502440393527727,-0.33436046941972297,-0.1600757664240032,-0.36637146074586874,-0.23380090436665873,-0.37512850654998736,-0.13703754039696658,0.013897067360901329,-0.2415104068501075,-0.37593413548622706,0.019875981172943185,0.04915209593012133,-0.24095407413232153,-0.37129420139530667,-0.16982768695963443,-0.31748685812646826,0.566391231454616,-0.169565273381441,-0.1748232767516753,-0.17575802139992772,-0.039799017330387765,-0.17567028909915858,-0.16952310664608344,-0.3063959313163558,-0.3421856117850875,-0.18692439958190324,0.015109188405592819,-0.34209001968981845,-0.38194979914822785,0.29460617598803945,-0.3548469175702719,-0.11524280820922153,0.14623554737548589,0.15658544957374468,-0.0821705985821105,-0.22724201206993175,-0.39491514090308744,0.5248865775702243,-0.0036044777848318423,-0.02703852146968181,0.12439781202154969,-0.34829102580320204,0.017984532247886324,0.036304505049281344,-0.33569039444515364,-0.09049507687845677,8.05073977134698,0.17754803929549273,-0.25878761593559607,-0.04883697112779841,0.4632014233468641
R01-022,2.1284489527107273,-0.5238469869940374,-0.5395892095569943,-0.1478624612429892,-0.49765231353016115,-0.7443498149234975,-0.27262174836829367,0.17357363241324333,-0.40675281071571956,-0.7039472413393183,-0.30819469842057373,-0.04809472331266645,-0.09570370848960845,-0.6689915495772243,-0.5472398687955016,0.7430535675432427,0.27764624073981187,-0.014376780238754147,-0.6437762047794691,-0.6678056632166444,0.09915936545117927,-0.1764454023230505,-0.6285144146094517,-0.6253603231958607,0.20115094215673812,-0.6918393939802339,-0.18150502561868978,-0.5618315724304548,-0.25684504998870766,-0.5764124652220471,0.11520826674934452,-0.18821142641833674,-0.448033774610652,-0.5715353259902896,0.33558656565149764,-0.47151916156664897,4.942450775411894,-0.5833774717970769,-0.5900282209013463,0.25814927482009636,-0.10194115645163748,1.0309994145481056,0.1722330878364705,0.22338078525627209,-0.47324915655907174,-0.6534476001105494,-0.42291561595115296,-0.4949607478892346,-0.24189153603247096,-0.13881794622419308,-0.6928972591510466,-0.19402624842134333,0.3779528119076225,-0.4271459249638053,-0.6564086195208844,0.5343118598213586,-0.7008787079060042,-0.14500687541842297,0.1916373256976663,-0.46497830412788493,0.0014437930755720812,-0.2702074009856499,3.0699577594415572,-0.04485407085085804,-0.49512161026639423,-0.4687873617561003,4.055479329877867,1.631023920143566,0.1089225600741675,0.058333757250668306,-0.2603030338376717
R01-023,-0.1272211106248984,-0.16566210006348003,-0.177430678449399,-0.16884296644209348,-0.1772015291806269,-0.1748849634488698,-0.173286934076014,-0.18614993839090715,-0.1767485190022466,-0.1889960788539399,-0.11240361431000524,-0.17506825953289118,-0.18129089677860874,-0.15584200205751145,-0.18291644117311448,-0.09803114897275386,-0.17369771903957,-0.1314663798287326,-0.1822158657928736,-0.14264182984942364,-0.0762634732886656,-0.18023319772632815,-0.18017797714655837,-0.19036502117401374,-0.12310196489862442,-0.19354559202667396,-0.15560689949618053,-0.10273948790287799,-0.05704174202657028,-0.18973447377920163,-0.1336810552110983,-0.15399093247566065,-0.1561264030140484,-0.1942546598895722,-0.0875509354226478,-0.18315898632226874,0.347252981644507,-0.18033099348586693,-0.17616193886998338,-0.13494270605613468,-0.1025313481962843,0.41334863263446003,-0.13713346327878176,-0.18201654131438627,-0.1694435646146405,-0.10323670254226966,-0.0845147017786683,-0.16604953458822763,-0.18828245755826153,-0.006609950350702684,-0.17522500494311016,-0.12362072960160908,-0.13253884740167834,-0.15386956074434918,-0.18183549278300956,-0.10830379442567588,-0.18809337149865554,-0.13611574966567958,-0.10534577016983167,-0.17059146907565986,-0.15817489559818718,-0.19022010846742407,-0.14642266057518433,-0.13818965748180026,-0.17157424841028504,-0.12163207324601039,0.7910197575856578,-0.018107018155546783,8.277806104205109,-0.08772379088581982,-0.08101755263705827
R01-024,-0.11683775922831974,-0.12136536455186878,-0.12915015981718975,-0.13232568965979452,-0.13076757876597492,-0.13100403506794991,-0.12683330114062577,-0.12419345671075595,-0.12846139655594416,-0.12197566428530407,-0.12150484864618677,-0.1301563623042525,-0.13220303854313875,-0.12768101480360938,-0.13014657977926122,-0.10270467958649786,-0.12667187750062167,-0.12744401512540302,-0.13185006601744284,-0.1255985049472284,-0.11822075865958431,-0.1288212109479512,-0.12461039572011931,-0.1319099834717733,-0.12737157314107717,-0.1318438218649862,-0.11876679334456264,-0.12724325805755374,-0.12029861008726343,-0.13093531258156915,-0.12161767809139158,-0.13085582481877647,-0.11778999101727025,-0.1318285529928846,-0.11521700932480869,-0.12923273839747051,-0.04658631905488281,-0.12471145142936886,-0.1290942686054511,-0.11927717144752804,-0.11910116429060454,-0.09894662179436059,-0.12922298859190823,-0.12720585273891663,-0.1301322317253754,-0.1242730344519783,-0.034536240060876695,-0.12992309614660363,-0.12285115966487432,-0.09779418858357804,-0.11117708358464158,-0.07626679669036138,-0.11679128770647594,-0.1241373201032999,-0.1296522201738865,-0.12370976188640406,-0.12710816771512815,-0.11958460553938176,-0.12455526348227805,-0.11845205347163679,-0.13070056703830968,-0.1266000291402217,-0.0920223539383999,-0.11709766951812246,-0.12362635889336794,-0.10471727503444214,-0.08573994662650898,-0.10595572061272246,8.365334488302969,-0.12460157315980346,-0.1237437398448549
R01-026,-0.03839180729722135,-0.15009694634302342,-0.32461425961869045,-0.29875987832236783,-0.29331035407741934,-0.4445269471381719,-0.21538674029568183,-0.2897143259724302,-0.24545539692116125,-0.02947342701364403,-0.22934176675441723,-0.28228544292716945,-0.400602028397307,-0.431881278781564,-0.3833179649121289,1.4069065589924028,-0.2262963279071003,-0.3721594304756782,-0.4471792607843683,-0.40949188917931234,-0.22869348303391313,-0.16075104009937358,-0.29642338701776777,-0.43379237281747524,-0.1418781880764529,-0.4591603896239434,-0.1441150367775763,-0.16553787715773846,-0.21627256942793568,-0.2973367775496371,-0.22249304638055287,1.0090768856450867,-0.39107044689319964,-0.39619852793174026,0.010355110843812224,-0.262701168264811,0.7817747974061539,-0.23970758360042052,-0.39225568288686175,0.12396739973913794,-0.16632607570062433,-0.31559813696718353,-0.002119855680878139,-0.3379936743903228,-0.4404599001429983,-0.2969932820298637,0.38198047212355773,-0.35520744512862523,-0.43636024574457155,-0.14513653314687147,-0.24910033613103005,-0.23808631540635242,-0.17223245489516684,0.08596808610540942,-0.3194601501436648,0.19589107567028005,-0.4743643179513507,0.030009422759191256,0.5570776127349365,-0.38880166146019274,1.197403258546415,-0.38151465734632467,0.26393803155990847,-0.26174654741208,-0.23589449749718483,-0.23668876401912856,7.588295714311442,1.5111397323416331,-0.40105626453488663,0.24203566115051497,0.42999434645766843
R01-027,-0.1361095473286176,-0.08975702550646793,-0.12360637767101006,-0.1245449377607513,-0.175638587912269,-0.16533178934692935,-0.17511401523177528,-0.14035137000046224,-0.16825337544265964,-0.15546016430269743,-0.09071853762960433,-0.140510426602579,-0.17716460133951248,-0.18751671038457188,-0.17530716846453703,-0.1647655567471998,-0.1656330347852409,-0.1669507980818946,-0.15641447918260323,-0.16319561787673456,-0.149598170454541,-0.10646437452252848,-0.16211362241795027,-0.18070025325974196,-0.1412084602647685,-0.18793235983761697,-0.1136199182614185,-0.18632379823509368,0.11095791294721456,-0.1655741707340766,-0.1606576868909459,-0.12845028065508746,-0.15594777134837173,-0.17799913529513722,-0.15205900437298112,-0.1719490089715242,-0.007311738652165979,-0.17201546104407395,-0.11204907417067064,-0.1569950617497637,-0.1693426077171459,-0.05364911905745732,-0.11341899398459124,-0.16314036481358282,-0.17808070405175064,-0.08818151186409828,-0.1752195846922752,-0.15228360782736497,-0.16372940104993988,-0.08915868973933869,-0.10220786057068731,-0.03042636543908049,-0.06568792554976208,-0.03783843772363291,-0.1397522427839056,-0.10577799000659881,-0.1668525099561269,-0.1155783747092451,-0.059210144474601795,-0.1616678731538686,-0.16478760356031236,-0.17897791090890924,-0.07203352467742546,-0.17140288908036896,-0.15539820865220724,-0.05275760568961725,-0.09213007779028938,0.4993577622062566,8.32833716240951,0.0013359345853561013,0.11001683011242341
R01-028,-0.13370347951704964,-0.4960839549759603,-0.5447090845990086,-0.40675582679320843,-0.5445456447663485,0.7789785406918169,-0.4558924163280809,-0.3550409566352234,-0.4228560047839715,-0.6463184121931963,0.27728900576033755,-0.6504962997583161,-0.6907268260035867,-0.42332130635501536,-0.7107714440246822,-0.5624847200618531,-0.6625054358538974,-0.09768616338766882,-0.5576473896879995,-0.5974023628550104,1.2907557711902315,-0.27071354554236754,-0.6445399615993963,-0.6848194082495677,-0.22311946258547585,-0.7145135097415812,0.053751757036774914,-0.16947327220795286,-0.3399627423689904,-0.5791777857393732,0.23983966561778994,-0.282093568417921,0.3579019717774979,-0.5853944484416361,-0.29566539540620873,-0.6559274739180453,2.916951723452085,-0.6633016539532063,-0.7382555755207085,-0.5432272903150578,-0.415484214996607,1.7275878443630643,-0.13465819760357264,-0.6580569191216007,-0.1988520734573048,-0.2868238156904934,-0.6647847761525996,-0.5683865074543961,-0.7100681800063465,0.7426038559585569,0.46964711859425634,2.057844611119789,0.4169230326999892,-0.0818584736457019,-0.6397497456654416,0.3818580444093349,-0.5660058206491241,-0.18353908374084185,-0.016777709626248534,-0.21563644660064943,-0.09707861551442692,-0.5801513071085616,-0.3679180713806251,-0.5116483987606106,-0.6736068089530016,2.264258443329234,2.818789026947154,1.8915225645501845,-0.1495545405708041,0.7859831884176456,4.597286363370766
R01-029,0.09895215718114217,0.0614458409974087,-0.15211184479513823,-0.24906453744065946,-0.19238266194500248,-0.21982970501913365,-0.24119459445609237,-0.24302817791214656,-0.20022073096447487,-0.22433995017175495,-0.1317855878882621,-0.2314616458938452,-0.24602417244759642,-0.22063731062107342,-0.21504385684227187,-0.20741610062821697,-0.15805977977532398,-0.17921301975671605,-0.25103202318680123,-0.1865804139218996,-0.14053242082569437,-0.24809890657256792,-0.23022575860210973,-0.22451461633680478,-0.07414650479320486,-0.23148341193651034,-0.10954127756324462,-0.12918354923404443,-0.0897412969931922,-0.22652225695162787,-0.2307538540486039,-0.17694293698065935,-0.2022032441383288,-0.14006894331836237,-0.18712372661624543,-0.2386026004509244,-0.013187973644952878,-0.1893416009447612,-0.18867950829810973,-0.15924578391622762,-0.10817710349388245,-0.1288707968266651,-0.20618250699650073,-0.08720079170086947,-0.2185350525758713,-0.04926136132295499,-0.1639564474994939,-0.23438859335354406,-0.141767833567081,-0.17411555809331208,0.021747189203097598,0.27511911143657936,-0.24291191307668958,-0.14665095665627514,-0.2276389055590538,-0.149730875420911,-0.25546218796806186,-0.08636257760143184,-0.04820667317273789,0.0621994427696546,0.7622306497900679,-0.20213546253017461,0.10466774440138092,-0.1627780994375509,-0.13243026453711249,0.34134740557071364,-0.17957420002719085,0.1824308073171366,8.241728792972316,-0.028017324041491726,0.40205262965194644
R01-031,-0.019797215601717936,-0.16057702787804812,-0.09804070122177908,-0.182086639148413,-0.16205870264286543,-0.18799540862424655,-0.16915849620761605,-0.16171885155341315,-0.11190767046785953,-0.1586567030050293,-0.17721475341033718,-0.1607373639450809,-0.19266119182803534,-0.15319692931390297,-0.1121030400933987,-0.12697136634559203,-0.14132972234748586,-0.1411825010328032,-0.18445483829389073,-0.1781075063850803,-0.12096459423429963,-0.18571183433620364,-0.09064708606050426,-0.17858298008762427,-0.13215670197110493,-0.19592607106769253,-0.06802746260877572,-0.10947323999644643,-0.12881006558448505,-0.17064338573066964,-0.1780820440385955,-0.17655762760177351,-0.18173894112635677,-0.08447526168572111,0.012462941749166368,-0.15980405752581442,0.15324558885775943,-0.15582216299290605,-0.17223593312329388,-0.09219057185868215,-0.11371575278768668,-0.17666846004510248,-0.12659871376272694,-0.14438454636147918,-0.18571953879656758,-0.15443318651245774,0.010058485245171894,-0.1701033063469802,-0.12922981072237683,-0.1622246280054681,0.03667068134154126,0.284205268190424,-0.14466050413098608,-0.15588035742325082,-0.19043617728377318,-0.05579662630136117,-0.1899270399481076,-0.1471513572625797,-0.0780005924725461,-0.13761046625621012,-0.17842640309584726,-0.15487152610423868,-0.12129666414756646,-0.10951931698012116,-0.13556558776720853,0.16786389824753173,-0.17938777654639682,0.022902887387048997,8.334862215938657,-0.09865201672547624,-0.020204960193239144
R01-032,0.25908578878001254,-0.5151599200121864,-0.6195352141291325,-0.6954510581341126,-0.6384363307547439,-0.6677259453658575,-0.6467213700261306,-0.6180145351866048,-0.38779688205764745,-0.6070029176802272,0.05407241910638936,-0.5887896423820794,-0.5202125141122328,-0.2455223124813525,-0.5815069405759268,0.040702789347469216,-0.4961325999139036,-0.3436945196084253,-0.3891788019830469,-0.5037444999953682,3.398262746149343,-0.052223630301944254,-0.49571016659555905,-0.6867382393125481,-0.22907090408457634,-0.7098895292421328,-0.4748936409103934,0.9317300877416297,-0.31838497208843364,-0.47646267894995886,-0.013448463860570529,-0.5316632921623121,-0.2730675569498216,-0.649923033862673,0.5269987910252827,-0.6459953355424638,3.4783011019223977,-0.6426437342040506,-0.6690252822101347,-0.09296244339464103,-0.2530877165465698,4.188433381008006,-0.4896263977797839,-0.46410300098645957,-0.5707623511489208,0.403392655484581,-0.493022510548385,-0.6918269609792257,-0.34670258504979157,2.0301514895472477,-0.13095094422314738,1.2647436284983515,0.37698644190890235,0.0007133802518319148,-0.5568504028729695,0.4625016071776258,-0.5025776848977471,-0.20478969615737172,0.18129280987519403,0.09263090115148856,-0.6558956253573691,-0.6930578093535775,-0.14255692500341816,-0.22875669145910016,-0.6246005257806612,1.049529445977981,1.5752168888212266,2.319111755983399,-0.07145791437498647,-0.264857445927614,0.7783539867599425
R01-033,2.537303105892254,0.15998998135583667,-0.4032254584252028,0.06381325577986287,-0.14636973144781965,-0.4881857554837931,-0.6915619012611938,-0.20972650066493623,-0.4933080147770038,0.12718863456079216,-0.31671806777800776,-0.5965410980941804,-0.6309375437456747,-0.720748826356326,-0.5642863725167973,1.8802691240929044,-0.33050442150698256,-0.3891606556257475,-0.7635415646359819,-0.6132563749635207,-0.10719706254664611,-0.7655080677970807,-0.5679069048197526,-0.49280574172385117,-0.2600371323853278,-0.566139922106496,-0.2709936288111488,-0.41410534085075024,-0.15914922444812446,-0.6352647302565908,-0.47452022504225877,-0.11783039139789954,-0.10622353238002868,-0.7041515952275884,-0.06913323663553399,-0.45774203673704433,-0.02277667430085931,-0.4693553766975365,-0.6925494117468943,-0.030700969136399442,0.22191043481072606,-0.6733898010754745,0.8905699777766541,-0.5021920909223145,-0.4019709331035036,-0.39410191145003404,-0.7411407419747432,-0.27416512437534096,-0.5360623303254046,-0.12846409058873137,-0.16008701684543003,-0.22504930071963772,0.516090002929208,-0.11967611756400535,-0.6822756363337825,0.3209094257284971,-0.7287377454482901,-0.05956861522253683,0.09069838151813736,0.007431369596709742,2.185740670002756,-0.4654256108466495,4.440432693615622,-0.24254812355189606,-0.39154934590617835,0.05508018559762895,-0.3498295739699299,4.015835589477478,1.2615724639832868,2.3383463611807818,0.7052159446557361
R01-034,0.8589194844902486,-0.3736752282720703,-0.4910735606034697,-0.5611836566277957,-0.45147274193392134,-0.5509358062494805,-0.3888118837572794,-0.5865729365031426,-0.25509843112225866,-0.12555707421923512,-0.32521835727092857,-0.207514227782237,-0.6086019630569816,-0.4185776304707387,-0.4499645881990501,1.6391483018898925,-0.4468028903692555,-0.1666183065054285,-0.4896034253627495,-0.44998194824204146,0.9287653823603005,0.029774340851643794,-0.523860801099515,-0.598337837638362,-0.21422106339139718,-0.6555745503823652,-0.009514040444168237,0.010137311221471698,-0.17418554924534607,-0.47404622283607567,0.27843894565773836,-0.21395502073255512,-0.18066692129615636,-0.5589850722831059,-0.31213749977680566,-0.47628614578313855,0.6438415935600572,-0.5091445407553945,-0.5971599587214007,-0.29346564513684364,-0.5412493362613972,0.2845624404222825,-0.5479492278533609,-0.5107132376401979,-0.5968001718304056,-0.19426200496373597,-0.08896373109755726,-0.539421323734411,-0.5474933097243012,1.0854164210991648,0.36148071130673054,1.5342514356177808,0.33646705936160837,0.08669249680675613,-0.2539805528538862,-0.05803204049669315,-0.576199833414645,0.08673164370370157,0.25357632608664066,-0.41655301545687573,-0.023567646247256224,-0.39033067051848264,-0.453300971461445,-0.2339224770810133,-0.26015204813730136,0.48664879127954125,6.643821475025531,0.37196862937956204,0.8675411545414053,-0.23325483152762075,2.8167680117092253
R01-035,0.9713410325565747,0.02763711296766377,-0.3926294126176009,-0.6193181602474788,-0.4609264553747118,-0.6206608023390557,-0.7707548865681233,-0.5864720444653942,-0.63569511200286,-0.6643362958441075,0.32890896108574924,-0.5331164881344622,-0.7929107067421033,-0.17374349020678823,-0.6250056019228594,-0.18610682975511209,-0.45056359406463425,-0.4706351463359388,-0.520335073072997,-0.5774879158992284,2.1391261828745076,-0.6678690339301518,-0.4632393992365585,-0.8198150443049046,-0.29475627665410414,-0.713594843067605,-0.16524320331225067,-0.2828446157655937,4.759110287549815,-0.7158606552432102,0.7800709179685574,-0.7328133990988406,-0.5548948184140088,-0.18267232632252092,-0.4015868768686802,-0.5726776472733406,1.8175702534925293,-0.48240100448025236,-0.7277742799519807,-0.4990204662175256,0.08200133102461214,-0.6104102715478534,-0.3974466200750742,-0.5424791103254166,-0.6945036735105719,-0.16902595753762548,0.8445931054217837,-0.6521324185009003,-0.3470484461344396,0.9143258753507986,-0.06428887700117228,0.8473252158080276,0.44285941347339247,0.1714817538033723,-0.6970553306351411,-0.10772818838961416,-0.7336893065752769,-0.5270076979121735,0.19533121621007682,-0.347449938276496,1.402675649127529,-0.6974053270459338,-0.14423818181066494,-0.5686174270654445,-0.5256138219320343,2.044012258016844,1.9431541152580574,2.2769108671517277,2.346265579860456,-0.13731069674218296,0.9865120677509291
R01-037,-0.052998869900801236,-0.18634317641943432,-0.18762777444966375,-0.23997249898474046,-0.23198004635843517,-0.23132843574802767,-0.22088064990194886,-0.23621418330300564,-0.22147710721716066,-0.23435344130950878,-0.17652299963584236,-0.19294949567142694,-0.24401776510980958,-0.17136922641824662,-0.18954066012017468,-0.1815665542268349,-0.20635635821973772,-0.18353399001227963,-0.2019362658269316,-0.23098398211972743,0.45621721680877325,-0.19298130086398568,-0.20724312745161827,-0.23200797486118577,-0.15045451631902979,-0.2331522266673566,-0.1200671115320861,-0.08186167374456425,-0.16036558482833388,-0.23001168067008665,0.04322031981184916,-0.23119509521138565,-0.1603554941252028,-0.12679552452208773,-0.1548644614605553,-0.2100652948006588,0.2449178304134047,-0.22434799393860352,-0.24253865401137906,-0.13716580170451484,-0.23168706411248208,0.023356443975744396,-0.23199286393900012,-0.20285938295271816,-0.22205590894345698,-0.1787701225689679,-0.20897603921149047,-0.23214083159699272,-0.21884705278152908,-0.171168606149894,-0.03056936053765933,0.09149987327321468,-0.10148325332609712,-0.15406869705068602,-0.2144158769514109,-0.13184031060611492,-0.2130269287358761,-0.1269927833171059,-0.12482664361726556,-0.21317144067361835,-0.2417414507652601,-0.20939980476110034,-0.24778801873422746,-0.19604069398352172,-0.19486812412068116,0.043800252501136526,3.03709437825547,-0.06550960135691695,7.690723579039199,-0.17966191201990303,0.030499876401558546
R01-038,-0.09948265703158853,-0.12447237408605244,-0.14234690822665208,-0.15047208236305448,-0.14776898888028026,-0.14931811312027343,-0.12651175136701073,-0.13886226977009702,-0.15126182530438717,-0.10115634987457738,-0.1229274946434873,-0.15228158118116145,-0.15552750648769917,-0.13691588433569463,-0.14370388409635268,-0.13056704127199978,-0.14799496763801354,-0.13201622159453488,-0.14876050551309636,-0.13852399667857215,-0.10738926784454317,-0.1307234863594979,-0.1513338264656463,-0.13913150657795562,-0.14153007634906115,-0.15247076467386117,-0.13699408905777513,-0.09020197774860288,-0.10354736973880711,-0.1523759064125583,-0.11595099995459784,-0.13276090811736627,-0.14054923975618613,-0.1559657899229014,-0.05978190916613289,-0.14947365902358356,-0.06980787280792357,-0.14284129589473032,-0.15120317581320603,-0.1333927235324044,-0.10834225889032068,-0.10432564200617399,-0.13580970794761946,-0.14255248927460717,-0.1497096260164862,-0.14113654150353913,0.23107622965473046,-0.14819687094163211,-0.1536340676105288,-0.09592110511384998,-0.06866521222393931,0.040419277039250565,-0.10567871979090823,-0.12082480021432875,-0.14492921940093034,-0.11755457425259143,-0.1567860403205584,-0.1244328796483032,-0.10937015116888256,-0.13848597333855753,-0.1461744193853802,-0.13919090133891418,-0.12947128245929182,-0.13349477688736291,-0.14192664087824364,-0.0847301827403644,-0.0066894815766872584,-0.10768507514011919,8.354324883819825,-0.1293212288702111,-0.042482272891546935
R01-039,0.0012131612158400075,-0.10733086450401993,-0.08268259620587784,-0.1566318533470545,-0.15364757403801949,-0.19545001380589724,-0.19120797478987506,-0.060425975625223935,-0.17723281478297714,-0.1899213827620645,-0.060986998946919314,-0.1859687397848181,-0.19940440013277483,-0.13357169610062636,-0.1832764715390057,-0.1388897372142035,-0.19019824009387762,-0.11477168188562113,-0.18927077809009005,-0.19222468288439723,-0.16297208069611024,-0.17618874950962723,-0.18336035347702898,-0.18192640146904754,-0.06711406827760891,-0.1529086620020349,-0.02218761302256618,-0.09042178117166455,-0.12064945221905204,-0.16553467055012647,-0.07604927825786635,-0.17332362144269248,-0.08853527571500155,-0.19545638373724197,-0.08906632683342242,-0.16019784149167793,-0.010128012064453977,-0.16974292881444913,-0.19703498682827508,-0.15721853743428266,-0.14093849488000224,-0.14695722173630488,-0.13397065495853092,-0.11625413253930382,-0.15256830651250153,-0.12058313788115833,0.0318419904237437,-0.17730811407666233,-0.1854443268053775,-0.15595999321996143,-0.09498399305264377,-0.03528566700925408,-0.175486716023533,-0.10151995833413566,-0.18445350074768746,0.11869803598149518,-0.18837925590946836,-0.06656860099877636,-0.05140782913885854,-0.17427522213368096,-0.15970383655291964,-0.17073977613355762,0.04709209554187772,-0.107250770998849,-0.15568930466376638,-0.10460594197857731,0.04866971967504103,-0.03184053322521673,8.343529584823619,0.0997877884282723,-0.015545585031589681
R01-040,-0.13688317977724668,-0.1619911634910163,-0.30784771272349093,-0.6583912467795017,-0.5822123369140093,-0.26703897357688755,-0.4386536763345249,-0.575969151759466,0.018845454573511337,-0.6314677246082435,-0.11526446015501837,-0.3607952097155952,-0.45699491812126414,-0.4262971456170704,-0.581417749712522,0.40218149358734334,-0.5863493217468021,-0.2609382621059767,-0.5103741123184817,-0.5403674467268755,-0.670748943720833,-0.2494622304156107,-0.5667741373500037,-0.5294817575630157,-0.16911951256815602,-0.7435302546915116,-0.3295582141648344,-0.7794137971610288,0.7270441558871031,-0.5938322028825311,0.224375463763557,-0.5241262631494685,-0.5481290553691928,-0.7803086796159329,0.7100330701802704,0.15856183509390534,0.6262579999664695,-0.39529347258995573,-0.6907965654101793,-0.06516834166789919,-0.3342885348320842,0.45075421269814714,0.7841354795587449,-0.4889995611019551,-0.6253588884443234,-0.24362411368765713,1.2110241103827113,-0.4261968503636537,-0.649161012408956,2.4369803804585826,-0.4567550258697779,-0.2546328783446632,0.5974801429567499,-0.06464256907004608,-0.4351371226042634,-0.05183727540474581,-0.6245905024059379,-0.18232991353417563,0.2840935512214855,0.14038503087381446,-0.6706952585483646,-0.5085839586673814,-0.25273601520882294,-0.08239902733075917,-0.32972603378072585,-0.3757844908352381,3.3574328381023206,3.968773031142161,0.04292525644324286,1.839137829325652,4.312054916731898
